Date,Close,High,Low,Open,Volume
1999-01-22,0.0376117043197155,0.044775311584014724,0.03558146497740723,0.04011878256394706,2714688000
1999-01-25,0.041552044451236725,0.042028883219968845,0.03761169381397272,0.040596529055695184,510480000
1999-01-26,0.0383279025554657,0.042865222622523555,0.03773093296436055,0.042028917936412814,343200000
1999-01-27,0.03820865973830223,0.039402594525784984,0.036297632351187346,0.03844707912418099,244368000
1999-01-28,0.03808853402733803,0.03844708033847828,0.03785011463392913,0.038208660945069375,227520000
1999-01-29,0.03629764914512634,0.03820867741642224,0.03629764914512634,0.03808855044690544,244032000
1999-02-01,0.037014733999967575,0.03725315344413374,0.03629764122502475,0.03629764122502475,154704000
1999-02-02,0.034149110317230225,0.03725315812801113,0.03307438653286507,0.0362976457887646,264096000
1999-02-03,0.03486528620123863,0.0353430440587958,0.03343201604466135,0.03367135443811293,75120000
1999-02-04,0.036775410175323486,0.0377309226836864,0.03486529383986006,0.03534305180208901,181920000
1999-02-05,0.037850115448236465,0.03820866176709048,0.036417761198820384,0.03737235772206668,136848000
1999-02-08,0.036536987870931625,0.03820868130269444,0.036536987870931625,0.03808855432095931,154080000
1999-02-09,0.03510371968150139,0.037491590760992566,0.034625961679678456,0.03725316780879758,86976000
1999-02-10,0.03474608063697815,0.03605922393316382,0.03414911129706041,0.03510371156650106,148224000
1999-02-11,0.03773091733455658,0.039163272088630484,0.034865288896991725,0.034865288896991725,132240000
1999-02-12,0.03988037630915642,0.04011879583900962,0.038208682811385834,0.038208682811385834,109728000
1999-02-16,0.04011879488825798,0.04226824632439577,0.03605923046976305,0.04059655286624167,211008000
1999-02-17,0.03796933591365814,0.03964102903991296,0.03725315855366183,0.039163271156783704,67728000
1999-02-18,0.03856630623340607,0.039641030057642995,0.037491582409169145,0.03916327216224794,70704000
1999-02-19,0.03988037630915642,0.04059655382831541,0.03773092482208004,0.038208682811385834,75360000
1999-02-22,0.04011879488825798,0.04107431084422536,0.03796934345212019,0.04059655286624167,205248000
1999-02-23,0.042028896510601044,0.042865200770374215,0.03868642942730776,0.04107429974222978,138096000
1999-02-24,0.045372288674116135,0.05014894546474254,0.044297564808887566,0.04823791722636723,612768000
1999-02-25,0.043939948081970215,0.04871569090469884,0.04322285151475998,0.047283332213685,149136000
1999-02-26,0.04190969094634056,0.04585004306070766,0.041552060027681345,0.044417688359493265,172608000
1999-03-01,0.04214901849627495,0.043939922729530824,0.04011877931821904,0.042984407144397635,92160000
1999-03-02,0.04179047793149948,0.04226823579041762,0.04107430060779658,0.04202889739628425,55248000
1999-03-03,0.038924843072891235,0.042028890232774625,0.03868642364874328,0.042028890232774625,61392000
1999-03-04,0.03808853402733803,0.041074288311343715,0.03773090322917807,0.04083494998886131,57360000
1999-03-05,0.04023800417780876,0.040357212225402554,0.03844709934655922,0.03844709934655922,78768000
1999-03-08,0.04083496704697609,0.042028902370913834,0.0384470963991006,0.03916327380757177,75888000
1999-03-09,0.04214901849627495,0.04274598771272483,0.040715748534668916,0.040715748534668916,143184000
1999-03-10,0.041431933641433716,0.04274599584525373,0.04083496431140898,0.04274599584525373,235344000
1999-03-11,0.03964101895689964,0.04143192307410427,0.03964101895689964,0.040715745896273414,54288000
1999-03-12,0.038924843072891235,0.03988035862786704,0.038208665871255376,0.03988035862786704,90768000
1999-03-15,0.040596552193164825,0.041074310163227455,0.03964103625303957,0.03988037470285208,108816000
1999-03-16,0.039283387362957,0.041312710857043605,0.03892484102445853,0.04083495310469787,79152000
1999-03-17,0.03952183201909065,0.04035721764218596,0.038566315986654824,0.03964104008268467,51360000
1999-03-18,0.0399995818734169,0.04059654783141827,0.03868643508595517,0.0396410319939549,46320000
1999-03-19,0.04011879488825798,0.0413127303684284,0.03988037536405494,0.03988037536405494,105312000
1999-03-22,0.038924843072891235,0.0410742936069908,0.038924843072891235,0.040954166673771664,36672000
1999-03-23,0.036536987870931625,0.03916327831401383,0.035820810380051304,0.03916327831401383,163968000
1999-03-24,0.03629764914512634,0.036536984154690304,0.03486529089295837,0.03629764914512634,60864000
1999-03-25,0.036775410175323486,0.03820868064591534,0.03605922928065876,0.03617844074687665,40320000
1999-03-26,0.0399995818734169,0.04011878991268658,0.037253161329760115,0.037253161329760115,88272000
1999-03-29,0.041193507611751556,0.04214901981058624,0.0404773269490861,0.041193507611751556,65952000
1999-03-30,0.03773091733455658,0.04167126959433813,0.037491582338694054,0.04131272314915838,69504000
1999-03-31,0.040357209742069244,0.040834967664763765,0.03713395359850332,0.038924854903456964,153600000
1999-04-01,0.0391632616519928,0.04059653495353001,0.03844708446581027,0.040357196605354397,30432000
1999-04-05,0.03796933591365814,0.03964102903991296,0.0377309164367911,0.03868643220304962,98640000
1999-04-06,0.037014733999967575,0.038447088523502836,0.03629764122502475,0.03832788050946672,69696000
1999-04-07,0.04011879488825798,0.04035721441246102,0.03701474642573043,0.03725316594993346,89280000
1999-04-08,0.04083496704697609,0.042028902370913834,0.03988037014550032,0.04035720913150952,130128000
1999-04-09,0.04011879488825798,0.04107431084422536,0.03988037536405494,0.04107431084422536,48624000
1999-04-12,0.03844708576798439,0.03964102076178367,0.037730908557545476,0.03964102076178367,33312000
1999-04-13,0.03689461201429367,0.03916327104774782,0.03629764610244013,0.03916327104774782,36144000
